vessel_id,vessel_name,timestamp,lat,lon,sog,cog,hex_id
MMSI_419000101,IND_TANKER_412,2026-05-15T00:15:00+00:00,19.34402,71.63672,14.12,135.0,8742da524ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:20:00+00:00,19.33309,71.63903,14.15,135.0,8742da520ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:25:00+00:00,19.33369,71.6416,13.95,135.0,8742da520ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:30:00+00:00,19.3272,71.64938,14.34,135.0,8742da522ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:35:00+00:00,19.32621,71.65004,14.35,135.0,8742da522ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:40:00+00:00,19.32341,71.65424,14.28,135.0,8742da523ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:45:00+00:00,19.31904,71.65941,14.42,135.0,8742da523ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:50:00+00:00,19.31588,71.66333,14.25,135.0,8742da523ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T00:55:00+00:00,19.31091,71.66713,14.4,135.0,8742da504ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:00:00+00:00,19.30928,71.67349,14.0,135.0,8742da505ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:05:00+00:00,19.30061,71.67244,14.21,135.0,8742da500ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:10:00+00:00,19.3036,71.67989,14.11,135.0,8742da505ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:15:00+00:00,19.29339,71.68197,14.05,135.0,8742da500ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:20:00+00:00,19.2945,71.68516,14.32,135.0,8742da500ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:25:00+00:00,19.28836,71.69,14.45,135.0,8742da503ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:30:00+00:00,19.28663,71.69442,14.21,135.0,8742da503ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:35:00+00:00,19.28154,71.69624,13.81,135.0,8742da503ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:40:00+00:00,19.28322,71.7027,14.31,135.0,8742da50effffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:45:00+00:00,19.27379,71.7046,14.19,135.0,8742da51dffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:50:00+00:00,19.27481,71.70862,14.43,135.0,8742da51dffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T01:55:00+00:00,19.26823,71.71805,14.2,135.0,8742da50affffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:00:00+00:00,19.26516,71.71681,13.88,135.0,8742da51dffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:05:00+00:00,19.26299,71.72321,14.34,135.0,8742da519ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:10:00+00:00,19.26247,71.72525,14.34,135.0,8742da519ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:15:00+00:00,19.26102,71.72359,14.4,135.0,8742da519ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:20:00+00:00,19.25452,71.73444,14.35,135.0,8742da424ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:25:00+00:00,19.24873,71.73745,13.81,135.0,8742da426ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:30:00+00:00,19.24359,71.74118,14.06,135.0,8742da426ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:35:00+00:00,19.24426,71.74214,14.03,135.0,8742da426ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:40:00+00:00,19.24159,71.7484,13.99,135.0,8742da426ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:45:00+00:00,19.23257,71.75149,14.21,135.0,8742da422ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:50:00+00:00,19.23236,71.75246,14.48,135.0,8742da422ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T02:55:00+00:00,19.22516,71.75728,14.49,135.0,8742da422ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:00:00+00:00,19.22596,71.76213,14.0,135.0,8742da422ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:05:00+00:00,19.22206,71.76621,14.07,135.0,8742da404ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:10:00+00:00,19.21463,71.77371,13.8,135.0,8742da404ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:15:00+00:00,19.21384,71.77228,14.07,135.0,8742da404ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:20:00+00:00,19.2107,71.77395,13.81,135.0,8742da404ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:25:00+00:00,19.21201,71.77993,14.11,135.0,8742da404ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:30:00+00:00,19.20334,71.78555,14.4,135.0,8742da400ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:35:00+00:00,19.20069,71.78636,14.12,135.0,8742da400ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:40:00+00:00,19.19592,71.79379,14.08,135.0,8742da400ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:45:00+00:00,19.19574,71.79894,14.04,135.0,8742da403ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:50:00+00:00,19.18905,71.80314,13.85,135.0,8742da403ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T03:55:00+00:00,19.19083,71.80357,14.18,135.0,8742da403ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:00:00+00:00,19.18164,71.80975,14.42,135.0,8742da403ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:05:00+00:00,19.17772,71.81133,14.04,135.0,8742da41dffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:10:00+00:00,19.17718,71.81502,14.3,135.0,8742da41dffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:15:00+00:00,19.17501,71.81834,14.32,135.0,8742da41dffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:20:00+00:00,19.16799,71.82349,14.19,135.0,8742da41dffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:25:00+00:00,19.15886,71.82859,13.94,135.0,8742da419ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:30:00+00:00,19.15736,71.82931,14.33,135.0,8742da419ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:35:00+00:00,19.16084,71.83324,13.91,135.0,8742da419ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:40:00+00:00,19.15633,71.84222,13.82,135.0,8742da419ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:45:00+00:00,19.15353,71.84062,14.07,135.0,8742da419ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:50:00+00:00,19.14745,71.84593,13.9,135.0,8742da4e6ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T04:55:00+00:00,19.14372,71.84948,13.83,135.0,8742da4e6ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:00:00+00:00,19.14098,71.85604,14.15,135.0,8742da4e6ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:05:00+00:00,19.13755,71.85775,13.98,135.0,8742da4e2ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:10:00+00:00,19.13641,71.86318,14.37,135.0,8742da4e2ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:15:00+00:00,19.13011,71.86425,13.92,135.0,8742da4e2ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:20:00+00:00,19.1272,71.86815,14.3,135.0,8742da4e2ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:25:00+00:00,19.12398,71.87477,14.36,135.0,8742da4c4ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:30:00+00:00,19.12352,71.87767,14.33,135.0,8742da4c4ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:35:00+00:00,19.1177,71.88093,13.84,135.0,8742da4c4ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:40:00+00:00,19.115,71.8835,14.21,135.0,8742da4c4ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:45:00+00:00,19.10711,71.89193,14.34,135.0,8742da4c0ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:50:00+00:00,19.1029,71.89286,14.08,135.0,8742da4c0ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T05:55:00+00:00,19.10461,71.89649,13.89,135.0,8742da4c0ffffff
MMSI_419000101,IND_TANKER_412,2026-05-15T06:00:00+00:00,19.10362,71.89526,14.1,135.0,8742da4c0ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:00:00+00:00,18.3,70.6,18.97,85.0,8760d0742ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:05:00+00:00,18.30035,70.60764,18.64,85.0,8760d0742ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:10:00+00:00,18.30069,70.61528,18.13,85.0,8760d0746ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:15:00+00:00,18.30104,70.62292,18.81,85.0,8760d0746ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:20:00+00:00,18.30139,70.63056,18.09,85.0,8760d0746ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:25:00+00:00,18.30174,70.63819,18.38,85.0,8760d0773ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:30:00+00:00,18.30208,70.64583,18.72,85.0,8760d0773ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:35:00+00:00,18.30243,70.65347,18.47,85.0,8760d0773ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:40:00+00:00,18.30278,70.66111,18.23,85.0,8760d0772ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:45:00+00:00,18.30313,70.66875,18.87,85.0,8760d0772ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:50:00+00:00,18.30347,70.67639,18.25,85.0,8760d0776ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T06:55:00+00:00,18.30382,70.68403,18.37,85.0,8760d0776ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:00:00+00:00,18.30417,70.69167,18.97,85.0,8760d072bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:05:00+00:00,18.30451,70.69931,18.65,85.0,8760d072bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:10:00+00:00,18.30486,70.70694,18.93,85.0,8760d072bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:15:00+00:00,18.30521,70.71458,18.58,85.0,8760d072affffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:20:00+00:00,18.30556,70.72222,18.54,85.0,8760d072affffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:25:00+00:00,18.3059,70.72986,18.96,85.0,8760d072effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:30:00+00:00,18.30625,70.7375,18.23,85.0,8760d072effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:35:00+00:00,18.3066,70.74514,18.36,85.0,8760d0723ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:40:00+00:00,18.30694,70.75278,18.98,85.0,8760d0723ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:45:00+00:00,18.30729,70.76042,18.74,85.0,8760d0723ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:50:00+00:00,18.30764,70.76806,18.28,85.0,8760d0722ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T07:55:00+00:00,18.30799,70.77569,18.47,85.0,8760d0722ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:00:00+00:00,18.30833,70.78333,18.73,85.0,8760d0726ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:05:00+00:00,18.30868,70.79097,18.94,85.0,8760d0726ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:10:00+00:00,18.30903,70.79861,18.98,85.0,8760d009bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:15:00+00:00,18.30937,70.80625,18.03,85.0,8760d009bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:20:00+00:00,18.30972,70.81389,18.12,85.0,8760d009bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:25:00+00:00,18.31007,70.82153,18.01,85.0,8760d0098ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:30:00+00:00,18.31042,70.82917,18.12,85.0,8760d009affffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:35:00+00:00,18.31076,70.83681,18.02,85.0,8760d009effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:40:00+00:00,18.31111,70.84444,18.66,85.0,8760d009effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:45:00+00:00,18.31146,70.85208,18.98,85.0,8760d0093ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:50:00+00:00,18.31181,70.85972,18.12,85.0,8760d0093ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T08:55:00+00:00,18.31215,70.86736,18.78,85.0,8760d0093ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:00:00+00:00,18.3125,70.875,18.53,85.0,8760d0090ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:05:00+00:00,18.31285,70.88264,18.88,85.0,8760d0090ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:10:00+00:00,18.31319,70.89028,18.7,85.0,8760d0096ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:15:00+00:00,18.31354,70.89792,18.97,85.0,8760d0096ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:20:00+00:00,18.31389,70.90556,18.76,85.0,8760d0096ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:25:00+00:00,18.31424,70.91319,18.18,85.0,8760d054bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:30:00+00:00,18.31458,70.92083,18.18,85.0,8760d054bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:35:00+00:00,18.31493,70.92847,18.61,85.0,8760d0548ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:40:00+00:00,18.31528,70.93611,18.55,85.0,8760d0548ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:45:00+00:00,18.31563,70.94375,18.29,85.0,8760d054effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:50:00+00:00,18.31597,70.95139,18.08,85.0,8760d054effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T09:55:00+00:00,18.31632,70.95903,18.02,85.0,8760d054effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:00:00+00:00,18.31667,70.96667,18.87,85.0,8760d0543ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:05:00+00:00,18.31701,70.97431,18.75,85.0,8760d0543ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:10:00+00:00,18.31736,70.98194,18.76,85.0,8760d0540ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:15:00+00:00,18.31771,70.98958,18.58,85.0,8760d0540ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:20:00+00:00,18.31806,70.99722,18.12,85.0,8760d0546ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:25:00+00:00,18.3184,71.00486,18.27,85.0,8760d0546ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:30:00+00:00,18.31875,71.0125,18.14,85.0,8760d0546ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:35:00+00:00,18.3191,71.02014,18.57,85.0,8760d0573ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:40:00+00:00,18.31944,71.02778,18.98,85.0,8760d0573ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:45:00+00:00,18.31979,71.03542,18.1,85.0,8760d0570ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:50:00+00:00,18.32014,71.04306,18.95,85.0,8760d0570ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T10:55:00+00:00,18.32049,71.05069,18.9,85.0,8760d0570ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:00:00+00:00,18.32083,71.05833,18.22,85.0,8760d0576ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:05:00+00:00,18.32118,71.06597,18.86,85.0,8760d0576ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:10:00+00:00,18.32153,71.07361,18.39,85.0,8760d052bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:15:00+00:00,18.32187,71.08125,18.43,85.0,8760d052bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:20:00+00:00,18.32222,71.08889,18.46,85.0,8760d0528ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:25:00+00:00,18.32257,71.09653,18.52,85.0,8760d0528ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:30:00+00:00,18.32292,71.10417,18.24,85.0,8760d0528ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:35:00+00:00,18.32326,71.11181,18.75,85.0,8760d052effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:40:00+00:00,18.32361,71.11944,18.08,85.0,8760d052effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:45:00+00:00,18.32396,71.12708,18.09,85.0,8760d052effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:50:00+00:00,18.32431,71.13472,18.73,85.0,8760d0523ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T11:55:00+00:00,18.32465,71.14236,18.61,85.0,8760d0523ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:00:00+00:00,18.325,71.15,19.0,85.0,8760d0520ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:05:00+00:00,18.32535,71.15764,18.96,85.0,8760d0520ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:10:00+00:00,18.32569,71.16528,18.76,85.0,8760d0526ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:15:00+00:00,18.32604,71.17292,18.15,85.0,8760d0526ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:20:00+00:00,18.32639,71.18056,18.32,85.0,8760d0526ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:25:00+00:00,18.32674,71.18819,18.38,85.0,8760d0c9bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:30:00+00:00,18.32708,71.19583,18.78,85.0,8760d0c9bffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:35:00+00:00,18.32743,71.20347,18.67,85.0,8760d0c98ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:40:00+00:00,18.32778,71.21111,18.76,85.0,8760d0c98ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:45:00+00:00,18.32812,71.21875,18.02,85.0,8760d0c9effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:50:00+00:00,18.32847,71.22639,18.43,85.0,8760d0c9effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T12:55:00+00:00,18.32882,71.23403,18.16,85.0,8760d0c9effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:00:00+00:00,18.32917,71.24167,18.33,85.0,8760d0c91ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:05:00+00:00,18.32951,71.24931,18.18,85.0,8760d0c93ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:10:00+00:00,18.32986,71.25694,18.42,85.0,8760d0c90ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:15:00+00:00,18.33021,71.26458,18.0,85.0,8760d0c90ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:20:00+00:00,18.33056,71.27222,18.5,85.0,8760d0c90ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:25:00+00:00,18.3309,71.27986,18.05,85.0,8760d0c96ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:30:00+00:00,18.33125,71.2875,18.42,85.0,8760d0c96ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:35:00+00:00,18.3316,71.29514,18.69,85.0,8760d6349ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:40:00+00:00,18.33194,71.30278,18.14,85.0,8760d6349ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:45:00+00:00,18.33229,71.31042,18.98,85.0,8760d6348ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:50:00+00:00,18.33264,71.31806,18.32,85.0,8760d6348ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T13:55:00+00:00,18.33299,71.32569,18.34,85.0,8760d6348ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:00:00+00:00,18.33333,71.33333,18.47,85.0,8760d634effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:05:00+00:00,18.33368,71.34097,18.63,85.0,8760d634effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:10:00+00:00,18.33403,71.34861,18.42,85.0,8760d6341ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:15:00+00:00,18.33438,71.35625,18.83,85.0,8760d6341ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:20:00+00:00,18.33472,71.36389,18.35,85.0,8760d6340ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:25:00+00:00,18.33507,71.37153,18.64,85.0,8760d6340ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:30:00+00:00,18.33542,71.37917,18.8,85.0,8760d6340ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:35:00+00:00,18.33576,71.38681,18.55,85.0,8760d6346ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:40:00+00:00,18.33611,71.39444,18.13,85.0,8760d6346ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:45:00+00:00,18.33646,71.40208,18.21,85.0,8760d6371ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:50:00+00:00,18.33681,71.40972,18.77,85.0,8760d6371ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T14:55:00+00:00,18.33715,71.41736,18.58,85.0,8760d6370ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:00:00+00:00,18.3375,71.425,18.74,85.0,8760d6370ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:05:00+00:00,18.33785,71.43264,18.04,85.0,8760d6370ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:10:00+00:00,18.33819,71.44028,18.09,85.0,8760d6376ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:15:00+00:00,18.33854,71.44792,18.18,85.0,8760d6376ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:20:00+00:00,18.33889,71.45556,18.26,85.0,8760d6376ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:25:00+00:00,18.33924,71.46319,18.54,85.0,8760d6329ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:30:00+00:00,18.33958,71.47083,18.11,85.0,8760d6329ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:35:00+00:00,18.33993,71.47847,18.39,85.0,8760d6328ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:40:00+00:00,18.34028,71.48611,18.55,85.0,8760d6328ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:45:00+00:00,18.34062,71.49375,18.89,85.0,8760d6328ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:50:00+00:00,18.34097,71.50139,18.73,85.0,8760d632effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T15:55:00+00:00,18.34132,71.50903,18.69,85.0,8760d632effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:00:00+00:00,18.34167,71.51667,18.58,85.0,8760d6321ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:05:00+00:00,18.34201,71.52431,18.02,85.0,8760d6321ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:10:00+00:00,18.34236,71.53194,18.07,85.0,8760d6320ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:15:00+00:00,18.34271,71.53958,18.7,85.0,8760d6320ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:20:00+00:00,18.34306,71.54722,18.21,85.0,8760d6320ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:25:00+00:00,18.3434,71.55486,18.01,85.0,8760d6326ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:30:00+00:00,18.34375,71.5625,18.47,85.0,8760d6326ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:35:00+00:00,18.3441,71.57014,18.2,85.0,8760d6a99ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:40:00+00:00,18.34444,71.57778,18.93,85.0,8760d6a99ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:45:00+00:00,18.34479,71.58542,18.24,85.0,8760d6a98ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:50:00+00:00,18.34514,71.59306,18.11,85.0,8760d6a98ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T16:55:00+00:00,18.34549,71.60069,18.63,85.0,8760d6a98ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:00:00+00:00,18.34583,71.60833,18.88,85.0,8760d6a9effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:05:00+00:00,18.34618,71.61597,18.77,85.0,8760d6a9effffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:10:00+00:00,18.34653,71.62361,18.02,85.0,8760d6a91ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:15:00+00:00,18.34688,71.63125,18.71,85.0,8760d6a91ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:20:00+00:00,18.34722,71.63889,18.84,85.0,8760d6a91ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:25:00+00:00,18.34757,71.64653,18.09,85.0,8760d6a90ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:30:00+00:00,18.34792,71.65417,18.15,85.0,8760d6a90ffffff
MMSI_419000202,CONTAINER_EXPRESS,2026-05-14T17:35:00+00:00,18.34826,71.66181,18.38,85.0,8760d6a94ffffff
